Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-24 09:50:00,0.0,10.2225503921508,2922.89293003664,2922.89293003664,6.402599580048719,True
2018-01-24 10:00:00,0.0,10.1501598358154,2881.98807956704,2881.98807956704,6.3069608105524715,True
2018-01-24 10:10:00,0.0,9.90150070190429,2729.32130434401,2729.32130434401,5.950013838306674,True
2018-01-24 10:20:00,0.0,9.85037040710449,2695.50143215246,2695.50143215246,5.870940307324718,True
2018-01-24 10:30:00,0.0,9.30855846405029,2344.49768520121,2344.49768520121,5.050265838121163,True
2018-01-24 10:40:00,0.0,9.55111217498779,2479.87619991442,2479.87619991442,5.366791492530373,True
2018-01-24 10:50:00,0.0,10.8173503875732,3204.06879404482,3204.06879404482,7.06001094659978,True
2018-01-24 11:00:00,0.0,10.2699604034423,2948.85033339452,2948.85033339452,6.46329003822092,True
2018-01-24 11:10:00,0.0,9.82175636291503,2676.20081843725,2676.20081843725,5.825813948835352,True
2018-01-24 11:20:00,0.0,9.63161754608154,2540.93678469889,2540.93678469889,5.509555959982663,True
2018-01-24 11:30:00,0.0,9.7932424545288,2656.69772378883,2656.69772378883,5.780214173939952,True
2018-01-24 11:40:00,0.0,9.47032356262207,2450.50517861423,2450.50517861423,5.298119726132256,True
2018-01-24 11:50:00,0.0,9.29473876953125,2335.46214377796,2335.46214377796,5.029140028992629,True
2018-01-24 12:00:00,0.0,9.95378017425537,2763.02732776104,2763.02732776104,6.028821181866387,True
2018-01-24 12:10:00,0.0,9.6454963684082,2551.23141698258,2551.23141698258,5.5336256229376755,True
2018-01-24 12:20:00,0.0,9.68559455871582,2580.59628798643,2580.59628798643,5.602283009457435,True
2018-01-24 12:30:00,0.0,10.6611099243164,3139.19130615491,3139.19130615491,6.908322258374161,True
2018-01-24 12:40:00,0.0,9.13583946228027,2231.90374564113,2231.90374564113,4.787012319073005,True
2018-01-24 12:50:00,0.0,9.9806900024414,2780.03701941652,2780.03701941652,6.068591183730828,True
2018-01-24 13:00:00,0.0,10.3877401351928,3010.55639868545,3010.55639868545,6.607563690052641,True
2018-01-24 13:10:00,0.0,10.4523801803588,3042.7779782295,3042.7779782295,6.682900286652807,True
2018-01-24 13:20:00,0.0,10.8634700775146,3222.07715090318,3222.07715090318,7.102115906544881,True
2018-01-24 13:30:00,0.0,10.005539894104,2795.54174329475,2795.54174329475,6.104842452127349,True
2018-01-24 13:40:00,0.0,9.54247188568115,2473.18497370985,2473.18497370985,5.351146877447335,True
2018-01-24 13:50:00,0.0,10.8602199554443,3220.82477699327,3220.82477699327,7.0991877574789894,True
2018-01-24 14:00:00,0.0,10.5831899642944,3104.53526583103,3104.53526583103,6.827293700290286,True
2018-01-24 14:10:00,0.0,11.0458297729492,3288.38416598562,3288.38416598562,7.257146942195937,True
2018-01-24 14:20:00,0.0,10.1163501739501,2862.34910084614,2862.34910084614,6.261043327968695,True
2018-01-24 14:30:00,0.0,9.56574153900146,2491.14415176297,2491.14415176297,5.393136853463527,True
2018-01-24 14:40:00,0.0,10.3823699951171,3007.82771177187,3007.82771177187,6.601183804641514,True
2018-01-24 14:50:00,0.0,11.1125202178955,3310.73932005357,3310.73932005357,7.309415057160609,True
2018-01-24 15:00:00,0.0,11.6822299957275,3463.64794083094,3463.64794083094,7.6669274834041525,True
2018-01-24 15:10:00,0.0,10.807559967041,3200.17995108888,3200.17995108888,7.050918524776929,True
2018-01-24 15:20:00,0.0,11.0610904693603,3293.58733842795,3293.58733842795,7.269312370113369,True
2018-01-24 15:30:00,0.0,10.1546602249145,2884.57636300446,2884.57636300446,6.313012421552647,True
2018-01-24 15:40:00,0.0,9.81623172760009,2672.44317755645,2672.44317755645,5.8170282878214925,True
2018-01-24 15:50:00,0.0,9.66874122619628,2568.32234351125,2568.32234351125,5.573585558348454,True
2018-01-24 16:00:00,0.0,9.80475807189941,2664.60683960582,2664.60683960582,5.798706311079101,True
2018-01-24 16:10:00,0.0,9.81652545928955,2672.64321734867,2672.64321734867,5.817495996647184,True
2018-01-24 16:20:00,0.0,10.6792697906494,3147.04497921393,3147.04497921393,6.9266847659684325,True
2018-01-24 16:30:00,0.0,10.5197801589965,3075.16694873119,3075.16694873119,6.758628256526063,True
2018-01-24 16:40:00,0.0,8.96812152862548,2123.46073877024,2123.46073877024,4.533464008333844,True
2018-01-24 16:50:00,0.0,10.0222301483154,2805.84680469471,2805.84680469471,6.128936499179493,True
2018-01-24 17:00:00,0.0,10.4154996871948,3024.53444741824,3024.53444741824,6.640245471440794,True
2018-01-24 17:10:00,0.0,12.3264904022216,3563.8329478135,3563.8329478135,7.90116793850387,True
2018-01-24 17:20:00,0.0,10.8781099319458,3227.68715080681,3227.68715080681,7.1152325291824825,True
2018-01-24 17:30:00,0.0,11.4451103210449,3407.95818379912,3407.95818379912,7.536720435219816,True
2018-01-24 17:40:00,0.0,10.1753196716308,2896.38065735052,2896.38065735052,6.340611793584766,True
2018-01-24 17:50:00,0.0,9.62811374664306,2538.32713709978,2538.32713709978,5.503454397885934,True
2018-01-24 18:00:00,0.0,9.76545333862304,2637.42871106384,2637.42871106384,5.735161701060357,True
2018-01-24 18:10:00,0.0,10.2292699813842,2926.61168279191,2926.61168279191,6.411294317555194,True
2018-01-24 18:20:00,0.0,9.72862434387207,2611.48955594195,2611.48955594195,5.674513908704447,True
2018-01-24 18:30:00,0.0,11.1722402572631,3329.92425454292,3329.92425454292,7.354270948488001,True
2018-01-24 18:40:00,0.0,11.8071403503417,3488.72256179914,3488.72256179914,7.7255539266609405,True
2018-01-24 18:50:00,0.0,10.6257600784301,3123.66253372013,3123.66253372013,6.872014762553993,True
2018-01-24 19:00:00,0.0,10.3274097442626,2979.43830840671,2979.43830840671,6.534807138466084,True
2018-01-24 19:10:00,0.0,9.52526569366455,2459.77965656466,2459.77965656466,5.319804187723393,True
2018-01-24 19:20:00,0.0,9.63425731658935,2542.90004660415,2542.90004660415,5.514146221300388,True
2018-01-24 19:30:00,0.0,9.04023838043212,2169.96273631936,2169.96273631936,4.6421893495503,True
2018-01-24 19:40:00,0.0,9.73503684997558,2616.03910690219,2616.03910690219,5.685151117998762,True
2018-01-24 19:50:00,0.0,10.0927200317382,2848.41822928497,2848.41822928497,6.228471850532033,True
2018-01-24 20:00:00,0.0,8.83742523193359,2039.7596331002,2039.7596331002,4.337764215769947,True
2018-01-24 20:10:00,0.0,9.4642629623413,2446.5271999051,2446.5271999051,5.288818897881921,True
